# L  T  POL  MV
2.194000000000000000e+03 2.110957213905385893e-07 7.801941314364628727e-08 5.638656187019502643e-08
2.195000000000000000e+03 2.114240802674910991e-07 7.807056130166475611e-08 5.643801151082665029e-08
2.196000000000000000e+03 2.117538266886664882e-07 7.812172231359723345e-08 5.648951469804124367e-08
2.197000000000000000e+03 2.120849483597136172e-07 7.817289562094032974e-08 5.654106958776327124e-08
2.198000000000000000e+03 2.124174141062727059e-07 7.822408065328129274e-08 5.659267288196970518e-08
2.199000000000000000e+03 2.127512106496280191e-07 7.827527685665657802e-08 5.664432273471654812e-08
2.200000000000000000e+03 2.130863076057532117e-07 7.832648368036977956e-08 5.669601592196923253e-08
2.201000000000000000e+03 2.134226882736539762e-07 7.837770059941539768e-08 5.674775043599316906e-08
2.202000000000000000e+03 2.137603225574591234e-07 7.842892707746175225e-08 5.679952314553053976e-08
2.203000000000000000e+03 2.140991941883565752e-07 7.848016257637601373e-08 5.685133209213009014e-08
2.204000000000000000e+03 2.144392706260226543e-07 7.853140659156326479e-08 5.690317404706572248e-08
2.205000000000000000e+03 2.147805377281903972e-07 7.858265862287995802e-08 5.695504724573551549e-08
2.206000000000000000e+03 2.151229562841529112e-07 7.863391815434883998e-08 5.700694804409749360e-08
2.207000000000000000e+03 2.154665181080677240e-07 7.868518469296429665e-08 5.705887514642588890e-08
2.208000000000000000e+03 2.158111856341809613e-07 7.873645776205223717e-08 5.711082511262492996e-08
2.209000000000000000e+03 2.161569430003159164e-07 7.878773688243381483e-08 5.716279611930460540e-08
2.210000000000000000e+03 2.165037549409953695e-07 7.883902158569728192e-08 5.721478498940281788e-08
2.211000000000000000e+03 2.168516050648167462e-07 7.889031142551327791e-08 5.726678993769676795e-08
2.212000000000000000e+03 2.172004561503730965e-07 7.894160594829250965e-08 5.731880767204797083e-08
2.213000000000000000e+03 2.175502960298660121e-07 7.899290471533538500e-08 5.737083682575306294e-08
2.214000000000000000e+03 2.179010838957573497e-07 7.904420728931878004e-08 5.742287386839971727e-08
2.215000000000000000e+03 2.182528093030170215e-07 7.909551326383784840e-08 5.747491761521992841e-08
2.216000000000000000e+03 2.186054291967910973e-07 7.914682221885080443e-08 5.752696444560360351e-08
2.217000000000000000e+03 2.189589342099012702e-07 7.919813377338865852e-08 5.757901334806803605e-08
2.218000000000000000e+03 2.193132794969758356e-07 7.924944752531914406e-08 5.763106063628693562e-08
2.219000000000000000e+03 2.196684537570430627e-07 7.930076310043950300e-08 5.768310523003702069e-08
2.220000000000000000e+03 2.200244158689832588e-07 7.935208011521857694e-08 5.773514380160569986e-08
2.221000000000000000e+03 2.203811510989581562e-07 7.940339822809580914e-08 5.778717504101663023e-08
2.222000000000000000e+03 2.207386221092673635e-07 7.945471709229113321e-08 5.783919597821784854e-08
2.223000000000000000e+03 2.210968124435626638e-07 7.950603637467093792e-08 5.789120524327365391e-08
2.224000000000000000e+03 2.214556784913985852e-07 7.955735573936479563e-08 5.794319945685018341e-08
2.225000000000000000e+03 2.218152104141466469e-07 7.960867488721382487e-08 5.799517781848990663e-08
2.226000000000000000e+03 2.221753673830907381e-07 7.965999350026636824e-08 5.804713723045094130e-08
2.227000000000000000e+03 2.225361315058784903e-07 7.971131130620751389e-08 5.809907636931825727e-08
2.228000000000000000e+03 2.228974652688421231e-07 7.976262800676558119e-08 5.815099247650803915e-08
2.229000000000000000e+03 2.232593528130345078e-07 7.981394335526292359e-08 5.820288439865770887e-08
2.230000000000000000e+03 2.236217554359157127e-07 7.986525707400918613e-08 5.825474934559129263e-08
2.231000000000000000e+03 2.239846547677828696e-07 7.991656894153961087e-08 5.830658606516401907e-08
2.232000000000000000e+03 2.243480146406259894e-07 7.996787871875218896e-08 5.835839207998915080e-08
2.233000000000000000e+03 2.247118151152357865e-07 8.001918619196399976e-08 5.841016608243079622e-08
2.234000000000000000e+03 2.250760214015652640e-07 8.007049113459488131e-08 5.846190568942283063e-08
2.235000000000000000e+03 2.254406122743316400e-07 8.012179336714408634e-08 5.851360959907236494e-08
2.236000000000000000e+03 2.258055537167408540e-07 8.017309269996793922e-08 5.856527556342247416e-08
2.237000000000000000e+03 2.261708262587300766e-07 8.022438898126667440e-08 5.861690248304911552e-08
2.238000000000000000e+03 2.265363939033282729e-07 8.027568203349509223e-08 5.866848806007400823e-08
2.239000000000000000e+03 2.269022402306584002e-07 8.032697171368467205e-08 5.872003140570640717e-08
2.240000000000000000e+03 2.272683229094888131e-07 8.037825789882890547e-08 5.877152991101447811e-08
2.241000000000000000e+03 2.276346326099841082e-07 8.042954046343672467e-08 5.882298321169160701e-08
2.242000000000000000e+03 2.280011264189958969e-07 8.048081930531151345e-08 5.887438874712685331e-08
2.243000000000000000e+03 2.283677905237903810e-07 8.053209431843273862e-08 5.892574591331141834e-08
2.244000000000000000e+03 2.287345891850138939e-07 8.058336542644129318e-08 5.897705263544388145e-08
2.245000000000000000e+03 2.291015045356148882e-07 8.063463256128121649e-08 5.902830815876174423e-08
2.246000000000000000e+03 2.294685039946507510e-07 8.068589567285837125e-08 5.907951069083698766e-08
2.247000000000000000e+03 2.298355675085597579e-07 8.073715470545651837e-08 5.913065937502704261e-08
2.248000000000000000e+03 2.302026618410353729e-07 8.078840963513935379e-08 5.918175243212107818e-08
2.249000000000000000e+03 2.305697710378683507e-07 8.083966044313351721e-08 5.923278935916624969e-08
2.250000000000000000e+03 2.309368592697571138e-07 8.089090713164388832e-08 5.928376825178654113e-08
2.251000000000000000e+03 2.313039121512094262e-07 8.094214971127193150e-08 5.933468881074037942e-08
2.252000000000000000e+03 2.316708956575852936e-07 8.099338819264202071e-08 5.938554930191115460e-08
2.253000000000000000e+03 2.320377963857339378e-07 8.104462261401462093e-08 5.943634953820513741e-08
2.254000000000000000e+03 2.324045781768930372e-07 8.109585302075569186e-08 5.948708769855971153e-08
2.255000000000000000e+03 2.327712311805428537e-07 8.114707947812296787e-08 5.953776385870969419e-08
2.256000000000000000e+03 2.331377184895478425e-07 8.119830204159404972e-08 5.958837619524062917e-08
2.257000000000000000e+03 2.335040322290811273e-07 8.124952082054521666e-08 5.963892505628842452e-08
2.258000000000000000e+03 2.338701320720561050e-07 8.130073588813451903e-08 5.968940837705209453e-08
2.259000000000000000e+03 2.342360117957598930e-07 8.135194737075610735e-08 5.973982666520289417e-08
2.260000000000000000e+03 2.346016346583262301e-07 8.140315537873225106e-08 5.979017818633835971e-08
2.261000000000000000e+03 2.349669931503694876e-07 8.145436006172843091e-08 5.984046339460128063e-08
2.262000000000000000e+03 2.353320547717549751e-07 8.150556155883956678e-08 5.989068093092315055e-08
2.263000000000000000e+03 2.356968117094833716e-07 8.155676004378622662e-08 5.994083123562390917e-08
2.264000000000000000e+03 2.360612310075860034e-07 8.160795566488601031e-08 5.999091291722259321e-08
2.265000000000000000e+03 2.364253050338437001e-07 8.165914863762035416e-08 6.004092652594755682e-08
2.266000000000000000e+03 2.367890039538988603e-07 8.171033912742380573e-08 6.009087093779118766e-08
2.267000000000000000e+03 2.371523173332457009e-07 8.176152738236318527e-08 6.014074658256386413e-08
2.268000000000000000e+03 2.375152172194611670e-07 8.181271358664793590e-08 6.019055244407988149e-08
2.269000000000000000e+03 2.378776949221760551e-07 8.186389800063324806e-08 6.024028911672925799e-08
2.270000000000000000e+03 2.382397239762493277e-07 8.191508086334763726e-08 6.028995574557393935e-08
2.271000000000000000e+03 2.386012961400269558e-07 8.196626243715253116e-08 6.033955296297943518e-08
2.272000000000000000e+03 2.389623864782062047e-07 8.201744298026479879e-08 6.038908007956343064e-08
2.273000000000000000e+03 2.393229899938605945e-07 8.206862278505705246e-08 6.043853797676627774e-08
2.274000000000000000e+03 2.396830799005537679e-07 8.211980213337144534e-08 6.048792589187906494e-08
2.275000000000000000e+03 2.400426561395970883e-07 8.217098134100455799e-08 6.053724506313273720e-08
2.276000000000000000e+03 2.404016885842183610e-07 8.222216071340107694e-08 6.058649448747390918e-08
2.277000000000000000e+03 2.407601771384160363e-07 8.227334057067955514e-08 6.063567545330597397e-08
2.278000000000000000e+03 2.411180960165821056e-07 8.232452125909352213e-08 6.068478732770407582e-08
2.279000000000000000e+03 2.414754459881305405e-07 8.237570312934958466e-08 6.073383141105569466e-08
2.280000000000000000e+03 2.418322031238916840e-07 8.242688654124466735e-08 6.078280723038106059e-08
2.281000000000000000e+03 2.421883664310070263e-07 8.247807186863949901e-08 6.083171599714068196e-08
2.282000000000000000e+03 2.425439161395129613e-07 8.252925947279314196e-08 6.088055756966567785e-08
2.283000000000000000e+03 2.428988507404109233e-07 8.258044976719147919e-08 6.092933312282305244e-08
2.284000000000000000e+03 2.432531533442551144e-07 8.263164314212436997e-08 6.097804275366580115e-08
2.285000000000000000e+03 2.436068220662389906e-07 8.268284000472911919e-08 6.102668756712743959e-08
2.286000000000000000e+03 2.439598392536259310e-07 8.273404078525341247e-08 6.107526766421630262e-08
2.287000000000000000e+03 2.443122089867149910e-07 8.278524591753728160e-08 6.112378459336707633e-08
2.288000000000000000e+03 2.446639169648593986e-07 8.283645582526307309e-08 6.117223866281655900e-08
2.289000000000000000e+03 2.450149615324661309e-07 8.288767098060250063e-08 6.122063102144373846e-08
2.290000000000000000e+03 2.453653304828965336e-07 8.293889181542722380e-08 6.126896215690865674e-08
2.291000000000000000e+03 2.457150259004605149e-07 8.299011882989111324e-08 6.131723345257617946e-08
2.292000000000000000e+03 2.460640344657408972e-07 8.304135246669233893e-08 6.136544535332542763e-08
2.293000000000000000e+03 2.464123628917995776e-07 8.309259325072117761e-08 6.141359956803540647e-08
2.294000000000000000e+03 2.467599980543287595e-07 8.314384163640749676e-08 6.146169648814955470e-08
2.295000000000000000e+03 2.471069495079210742e-07 8.319509817138894729e-08 6.150973807934156500e-08
2.296000000000000000e+03 2.474532045208135447e-07 8.324636332213774352e-08 6.155772473375136217e-08
2.297000000000000000e+03 2.477987748061211848e-07 8.329763763938030818e-08 6.160565855127478994e-08
2.298000000000000000e+03 2.481436452325083051e-07 8.334892163769500656e-08 6.165353977739978414e-08
2.299000000000000000e+03 2.484878294578036094e-07 8.340021586078435980e-08 6.170137067535380470e-08
2.300000000000000000e+03 2.488313173971926467e-07 8.345152083463155536e-08 6.174915177124300445e-08
2.301000000000000000e+03 2.491741215030236651e-07 8.350283712444366624e-08 6.179688523671235731e-08
2.302000000000000000e+03 2.495162311842649369e-07 8.355416527161344741e-08 6.184457159206344488e-08
2.303000000000000000e+03 2.498576649970606787e-07 8.360550585614382427e-08 6.189221335394468235e-08
2.304000000000000000e+03 2.501984127576367331e-07 8.365685943440083111e-08 6.193981109656339718e-08
2.305000000000000000e+03 2.505384905020925377e-07 8.370822659971307451e-08 6.198736715894350146e-08
2.306000000000000000e+03 2.508778915422135893e-07 8.375960790446164284e-08 6.203488235493299151e-08
2.307000000000000000e+03 2.512166317534457099e-07 8.381100397267987524e-08 6.208235896467335763e-08
2.308000000000000000e+03 2.515547095277660411e-07 8.386241536099452009e-08 6.212979809711323691e-08
2.309000000000000000e+03 2.518921408556293737e-07 8.391384269604037973e-08 6.217720205814793142e-08
2.310000000000000000e+03 2.522289244553915316e-07 8.396528657672690934e-08 6.222457196578780876e-08
2.311000000000000000e+03 2.525650767454353387e-07 8.401674761993450629e-08 6.227191012421590714e-08
2.312000000000000000e+03 2.529006004085164738e-07 8.406822643041880750e-08 6.231921789605030392e-08
2.313000000000000000e+03 2.532355094775152716e-07 8.411972362501456319e-08 6.236649739630272813e-08
2.314000000000000000e+03 2.535698124283696744e-07 8.417123983719113896e-08 6.241375035820787622e-08
2.315000000000000000e+03 2.539035190482693079e-07 8.422277568558465942e-08 6.246097859410008703e-08
2.316000000000000000e+03 2.542366418954409564e-07 8.427433180448545040e-08 6.250818406103598853e-08
2.317000000000000000e+03 2.545691977007122751e-07 8.432590883347852152e-08 6.255536901357507459e-08
2.318000000000000000e+03 2.549011930103415569e-07 8.437750741371198910e-08 6.260253500995312895e-08
2.319000000000000000e+03 2.552326447325156269e-07 8.442912817798357455e-08 6.264968427343680734e-08
2.320000000000000000e+03 2.555635637981077429e-07 8.448077179339399397e-08 6.269681862270303130e-08
2.321000000000000000e+03 2.558939677740648054e-07 8.453243889256667852e-08 6.274394028883316931e-08
2.322000000000000000e+03 2.562238668965998816e-07 8.458413012175637380e-08 6.279105101075440274e-08
2.323000000000000000e+03 2.565532823720202569e-07 8.463584615142400208e-08 6.283815323038869578e-08
2.324000000000000000e+03 2.568822247330121239e-07 8.468758762253186183e-08 6.288524867269412128e-08
2.325000000000000000e+03 2.572107175230527631e-07 8.473935520620513445e-08 6.293233989660260856e-08
2.326000000000000000e+03 2.575387750584478329e-07 8.479114954081063739e-08 6.297942882454980940e-08
2.327000000000000000e+03 2.578664163705623441e-07 8.484297130257729616e-08 6.302651769954684990e-08
2.328000000000000000e+03 2.581936581478954392e-07 8.489482114680182717e-08 6.307360857196387500e-08
2.329000000000000000e+03 2.585205239293732908e-07 8.494669973559502252e-08 6.312070391658269799e-08
2.330000000000000000e+03 2.588470293572671029e-07 8.499860773202340538e-08 6.316780569774773891e-08
2.331000000000000000e+03 2.591731970938462352e-07 8.505054581125129996e-08 6.321491629795667733e-08
2.332000000000000000e+03 2.594990428592915058e-07 8.510251462307443338e-08 6.326203764205253856e-08
2.333000000000000000e+03 2.598245926635010655e-07 8.515451484799486677e-08 6.330917229061191197e-08
2.334000000000000000e+03 2.601498657670470935e-07 8.520654713007652148e-08 6.335632234617826777e-08
2.335000000000000000e+03 2.604748869920655199e-07 8.525861213448163902e-08 6.340349024667553495e-08
2.336000000000000000e+03 2.607996744479708323e-07 8.531071053817184162e-08 6.345067799746361290e-08
2.337000000000000000e+03 2.611242562708481337e-07 8.536284298047863784e-08 6.349788819527657171e-08
2.338000000000000000e+03 2.614486476735818457e-07 8.541501015260881181e-08 6.354512263427958909e-08
2.339000000000000000e+03 2.617728815438136439e-07 8.546721267865899190e-08 6.359238415283500650e-08
2.340000000000000000e+03 2.620969720270455754e-07 8.551945124046244417e-08 6.363967443834117949e-08
2.341000000000000000e+03 2.624209519290111769e-07 8.557172648687251866e-08 6.368699629131616886e-08
2.342000000000000000e+03 2.627448379134330831e-07 8.562403907841061630e-08 6.373435150492076978e-08
2.343000000000000000e+03 2.630686635596733735e-07 8.567638965210791593e-08 6.378174287903486989e-08
2.344000000000000000e+03 2.633924467179546124e-07 8.572877887567892815e-08 6.382917224281377065e-08
2.345000000000000000e+03 2.637162221869680062e-07 8.578120736071389283e-08 6.387664241112756646e-08
2.346000000000000000e+03 2.640400055111744233e-07 8.583367579347633627e-08 6.392415504635225376e-08
2.347000000000000000e+03 2.643638355515017832e-07 8.588618476969797692e-08 6.397171315809965569e-08
2.348000000000000000e+03 2.646877270944558036e-07 8.593873496420005093e-08 6.401931831081371191e-08
2.349000000000000000e+03 2.650117154262165924e-07 8.599132697749367339e-08 6.406697325923798894e-08
2.350000000000000000e+03 2.653358209989023514e-07 8.604396146018909948e-08 6.411467985989948588e-08
2.351000000000000000e+03 2.656600782170164350e-07 8.609663902768301602e-08 6.416244077398803903e-08
2.352000000000000000e+03 2.659845072692577391e-07 8.614936029718820140e-08 6.421025778266411750e-08
2.353000000000000000e+03 2.663091420586637200e-07 8.620212588730410638e-08 6.425813347329898035e-08
2.354000000000000000e+03 2.666340064858574889e-07 8.625493641223844820e-08 6.430606980661003931e-08
2.355000000000000000e+03 2.669591343017264086e-07 8.630779247139287439e-08 6.435406930964306545e-08
2.356000000000000000e+03 2.672845485728697986e-07 8.636069466939772713e-08 6.440213384333647160e-08
2.357000000000000000e+03 2.676102828989245838e-07 8.641364359377843146e-08 6.445026587185640567e-08
2.358000000000000000e+03 2.679363606315285816e-07 8.646663985752060814e-08 6.449846724015386449e-08
2.359000000000000000e+03 2.682628154657206731e-07 8.651968401820177357e-08 6.454674035308097117e-08
2.360000000000000000e+03 2.685896712068853846e-07 8.657277666811458654e-08 6.459508703265040861e-08
2.361000000000000000e+03 2.689169646334178557e-07 8.662591836329091362e-08 6.464350982165550797e-08
2.362000000000000000e+03 2.692447169608747597e-07 8.667910970098431353e-08 6.469201034560401846e-08
2.363000000000000000e+03 2.695729636004279861e-07 8.673235120949090306e-08 6.474059101101168886e-08
2.364000000000000000e+03 2.699017246611960975e-07 8.678564346297616097e-08 6.478925332028638781e-08
2.365000000000000000e+03 2.702310416162876425e-07 8.683898698902598017e-08 6.483799999974990159e-08
2.366000000000000000e+03 2.705609339184807107e-07 8.689238234598809470e-08 6.488683246040739553e-08
2.367000000000000000e+03 2.708914366042207159e-07 8.694583003348495466e-08 6.493575298120703611e-08
2.368000000000000000e+03 2.712225719091229223e-07 8.699933061413082553e-08 6.498476310781694099e-08
2.369000000000000000e+03 2.715543789544540021e-07 8.705288456730506258e-08 6.503386530434728770e-08
2.370000000000000000e+03 2.718868747103082481e-07 8.710649243137822044e-08 6.508306074894717431e-08
2.371000000000000000e+03 2.722201001150517214e-07 8.716015468587740871e-08 6.513235196978811837e-08
2.372000000000000000e+03 2.725540761949779361e-07 8.721387183294969890e-08 6.518174032676902299e-08
2.373000000000000000e+03 2.728888355125157206e-07 8.726764434314575573e-08 6.523122779996879221e-08
2.374000000000000000e+03 2.732244009552168229e-07 8.732147271197368587e-08 6.528081581955563979e-08
2.375000000000000000e+03 2.735608075952987638e-07 8.737535739877330239e-08 6.533050646364717332e-08
2.376000000000000000e+03 2.738980761493456130e-07 8.742929886635743875e-08 6.538030097290301943e-08
2.377000000000000000e+03 2.742362455978518784e-07 8.748329754237810106e-08 6.543020160257232887e-08
2.378000000000000000e+03 2.745753327061300441e-07 8.753735390349258511e-08 6.548020932668666330e-08
2.379000000000000000e+03 2.749153752207383552e-07 8.759146835444740559e-08 6.553032626901759441e-08
2.380000000000000000e+03 2.752563909581483424e-07 8.764564133007546247e-08 6.558055340957337481e-08
2.381000000000000000e+03 2.755984176264912248e-07 8.769987323298884006e-08 6.563089282571932770e-08
2.382000000000000000e+03 2.759414700828625929e-07 8.775416447143515785e-08 6.568134527442758253e-08
2.383000000000000000e+03 2.762855890531517752e-07 8.780851543686838954e-08 6.573191295691994199e-08
2.384000000000000000e+03 2.766307847568837018e-07 8.786292651370787374e-08 6.578259631422173896e-08
2.385000000000000000e+03 2.769770962258748185e-07 8.791739808008014276e-08 6.583339739931474595e-08
2.386000000000000000e+03 2.773245404796757133e-07 8.797193049779255394e-08 6.588431700459714693e-08
2.387000000000000000e+03 2.776731529923242140e-07 8.802652413055373592e-08 6.593535693064553697e-08
2.388000000000000000e+03 2.780229470300489111e-07 8.808117929869606454e-08 6.598651768767305738e-08
2.389000000000000000e+03 2.783739596003494628e-07 8.813589635062584329e-08 6.603780112433759908e-08
2.390000000000000000e+03 2.787262023438023043e-07 8.819067561388229548e-08 6.608920761916614245e-08
2.391000000000000000e+03 2.790797127705596852e-07 8.824551740167607626e-08 6.614073899391927221e-08
2.392000000000000000e+03 2.794345013951759459e-07 8.830042199353410658e-08 6.619239550507430314e-08
2.393000000000000000e+03 2.797905994987126656e-07 8.835538971515328662e-08 6.624417858389889776e-08
2.394000000000000000e+03 2.801480230447312333e-07 8.841042081383928489e-08 6.629608875033606482e-08
2.395000000000000000e+03 2.805068069284674056e-07 8.846551559124913450e-08 6.634812759900741031e-08
2.396000000000000000e+03 2.808669597073934578e-07 8.852067426559140022e-08 6.640029517296963064e-08
2.397000000000000000e+03 2.812285140249123445e-07 8.857589712030322470e-08 6.645259288970630354e-08
2.398000000000000000e+03 2.815914754958423663e-07 8.863118436517455196e-08 6.650502059289522220e-08
2.399000000000000000e+03 2.819558819070496839e-07 8.868653626590977077e-08 6.655757994899211725e-08
2.400000000000000000e+03 2.823217365988148128e-07 8.874195299576174133e-08 6.661027062374137643e-08
2.401000000000000000e+03 2.826890734377208699e-07 8.879743478332694782e-08 6.666309400983275844e-08
2.402000000000000000e+03 2.830578970657270993e-07 8.885298181183089872e-08 6.671604982282150875e-08
2.403000000000000000e+03 2.834282366228305765e-07 8.890859426307857528e-08 6.676913912442253094e-08
2.404000000000000000e+03 2.838000966166525498e-07 8.896427229294635384e-08 6.682236158526484001e-08
2.405000000000000000e+03 2.841735067619673826e-07 8.902001608733627434e-08 6.687571827645735844e-08
2.406000000000000000e+03 2.845484713030020578e-07 8.907582576118604902e-08 6.692920880626747838e-08
2.407000000000000000e+03 2.849250196308669443e-07 8.913170148853353911e-08 6.698283419012904373e-08
2.408000000000000000e+03 2.853031586916667904e-07 8.918764335351222437e-08 6.703659415272897688e-08
2.409000000000000000e+03 2.856829110469558796e-07 8.924365149592825441e-08 6.709048926846395689e-08
2.410000000000000000e+03 2.860642783606813088e-07 8.929972599103488178e-08 6.714451893882913236e-08
2.411000000000000000e+03 2.864472825395178620e-07 8.935586695303779697e-08 6.719868366562925439e-08
2.412000000000000000e+03 2.868319293148087856e-07 8.941207443976297315e-08 6.725298304690913921e-08
2.413000000000000000e+03 2.872182393772130650e-07 8.946834854146580748e-08 6.730741748369416663e-08
2.414000000000000000e+03 2.876062133460356631e-07 8.952468927773162078e-08 6.736198624461614711e-08
2.415000000000000000e+03 2.879958705374294200e-07 8.958109673495749572e-08 6.741668962687272352e-08
2.416000000000000000e+03 2.883872124653046868e-07 8.963757090368229928e-08 6.747152692063449684e-08
2.417000000000000000e+03 2.887802539795335572e-07 8.969411183776069065e-08 6.752649813432661262e-08
2.418000000000000000e+03 2.891749962561601331e-07 8.975071952018288504e-08 6.758160251500337873e-08
2.419000000000000000e+03 2.895714514101176176e-07 8.980739396059315991e-08 6.763683988187547256e-08
2.420000000000000000e+03 2.899696235503916370e-07 8.986413514526837712e-08 6.769220963643843978e-08
2.421000000000000000e+03 2.903695257635834693e-07 8.992094305087803322e-08 6.774771161314775090e-08
2.422000000000000000e+03 2.907711502898428608e-07 8.997781763618529534e-08 6.780334452512792790e-08
2.423000000000000000e+03 2.911745096964253846e-07 9.003475884804899719e-08 6.785910814363397790e-08
2.424000000000000000e+03 2.915796001811265601e-07 9.009176664371464782e-08 6.791500139869727006e-08
2.425000000000000000e+03 2.919864337621419691e-07 9.014884094206568707e-08 6.797102400953621589e-08
2.426000000000000000e+03 2.923950006360167299e-07 9.020598165100549312e-08 6.802717452596522787e-08
2.427000000000000000e+03 2.928053153123415314e-07 9.026318870164381759e-08 6.808345281140867386e-08
2.428000000000000000e+03 2.932173613612931524e-07 9.032046197000249938e-08 6.813985702328589933e-08
2.429000000000000000e+03 2.936311541051743011e-07 9.037780134184685036e-08 6.819638703774289969e-08
2.430000000000000000e+03 2.940466761756420508e-07 9.043520670415435270e-08 6.825304096137446276e-08
2.431000000000000000e+03 2.944639399868172057e-07 9.049267791268440107e-08 6.830981848815269338e-08
2.432000000000000000e+03 2.948829262839424678e-07 9.055021482844493719e-08 6.836671761095324309e-08
2.433000000000000000e+03 2.953036491794864990e-07 9.060781728009779237e-08 6.842373808922895899e-08
2.434000000000000000e+03 2.957260841470251178e-07 9.066548510875002804e-08 6.848087762232032758e-08
2.435000000000000000e+03 2.961502392979849550e-07 9.072321813720191488e-08 6.853813563406424878e-08
2.436000000000000000e+03 2.965760930868024953e-07 9.078101616789626606e-08 6.859550997173800150e-08
2.437000000000000000e+03 2.970036538748919559e-07 9.083887898954036879e-08 6.865300006057631501e-08
2.438000000000000000e+03 2.974328969013619652e-07 9.089680641515019119e-08 6.871060358221615782e-08
2.439000000000000000e+03 2.978638264764361842e-07 9.095479820751636660e-08 6.876831971952922647e-08
2.440000000000000000e+03 2.982964158938679761e-07 9.101285415399493967e-08 6.882614605101382706e-08
2.441000000000000000e+03 2.987306733821932649e-07 9.107097399335318060e-08 6.888408197119434468e-08
2.442000000000000000e+03 2.991665638826083023e-07 9.112915749365663365e-08 6.894212459611917913e-08
2.443000000000000000e+03 2.996040933836275552e-07 9.118740437091054377e-08 6.900027319344040168e-08
2.444000000000000000e+03 3.000432317474043493e-07 9.124571439439476962e-08 6.905852516499102719e-08
2.445000000000000000e+03 3.004839772234348260e-07 9.130408723874176122e-08 6.911687934666336834e-08
2.446000000000000000e+03 3.009263004839503757e-07 9.136252266521799556e-08 6.917533319430833833e-08
2.447000000000000000e+03 3.013701953800417373e-07 9.142102033711348977e-08 6.923388531207759259e-08
2.448000000000000000e+03 3.018156292555716629e-07 9.147957996645039580e-08 6.929253296638190804e-08
2.449000000000000000e+03 3.022625958142338179e-07 9.153820121815486756e-08 6.935127477330009048e-08
2.450000000000000000e+03 3.027110637663770739e-07 9.159688379346689667e-08 6.941010808977214387e-08
2.451000000000000000e+03 3.031610220788535506e-07 9.165562734839271838e-08 6.946903128717888904e-08
2.452000000000000000e+03 3.036124360500295238e-07 9.171443154876608242e-08 6.952804154232727261e-08
2.453000000000000000e+03 3.040652947598832338e-07 9.177329603926966407e-08 6.958713724971270488e-08
2.454000000000000000e+03 3.045195613854568204e-07 9.183222046007709107e-08 6.964631548320461389e-08
2.455000000000000000e+03 3.049752239508464744e-07 9.189120444363476106e-08 6.970557459772950404e-08
2.456000000000000000e+03 3.054322437090250615e-07 9.195024762695628654e-08 6.976491159128369477e-08
2.457000000000000000e+03 3.058906073656449854e-07 9.200934961027987556e-08 6.982432475563568463e-08
2.458000000000000000e+03 3.063502711091732997e-07 9.206851001926646392e-08 6.988381084153308750e-08
2.459000000000000000e+03 3.068112236225965018e-07 9.212772845130159826e-08 6.994336827528118603e-08
2.460000000000000000e+03 3.072734142934398152e-07 9.218700450003416587e-08 7.000299345926689808e-08
2.461000000000000000e+03 3.077368355067017613e-07 9.224633775263857241e-08 7.006268503933839940e-08
2.462000000000000000e+03 3.082014320323660555e-07 9.230572780005267031e-08 7.012243920688082439e-08
2.463000000000000000e+03 3.086671910293602780e-07 9.236517421822909483e-08 7.018225435916157807e-08
2.464000000000000000e+03 3.091340634724602451e-07 9.242467656845635565e-08 7.024212703939535551e-08
2.465000000000000000e+03 3.096020273086453731e-07 9.248423441556435427e-08 7.030205517892904382e-08
2.466000000000000000e+03 3.100710315433529522e-07 9.254384731959325909e-08 7.036203525945433079e-08
2.467000000000000000e+03 3.105410555722849355e-07 9.260351483434035426e-08 7.042206532245590505e-08
2.468000000000000000e+03 3.110120472054460325e-07 9.266323649164921957e-08 7.048214181355278288e-08
2.469000000000000000e+03 3.114839848898859124e-07 9.272301185400561930e-08 7.054226276655947841e-08
2.470000000000000000e+03 3.119568152242441735e-07 9.278284043393126618e-08 7.060242459885817199e-08
2.471000000000000000e+03 3.124305085895155444e-07 9.284272177362405603e-08 7.066262494088892410e-08
2.472000000000000000e+03 3.129050136250435873e-07 9.290265538813449197e-08 7.072286037263301984e-08
2.473000000000000000e+03 3.133802994927940183e-07 9.296264078752827498e-08 7.078312848519699632e-08
2.474000000000000000e+03 3.138563117374815089e-07 9.302267750058251382e-08 7.084342574994931405e-08
2.475000000000000000e+03 3.143330172993186483e-07 9.308276503644589044e-08 7.090374968679874546e-08
2.476000000000000000e+03 3.148103634022345503e-07 9.314290288724740229e-08 7.096409688331260274e-08
2.477000000000000000e+03 3.152883182532836030e-07 9.320309057417553704e-08 7.102446498163123746e-08
2.478000000000000000e+03 3.157668222747814460e-07 9.326332758951523884e-08 7.108485026683588197e-08
2.479000000000000000e+03 3.162458397850996815e-07 9.332361341674954872e-08 7.114525020274514427e-08
2.480000000000000000e+03 3.167253145001691964e-07 9.338394756177573322e-08 7.120566130414795547e-08
2.481000000000000000e+03 3.172052116467208370e-07 9.344432948813099415e-08 7.126608112798535521e-08
2.482000000000000000e+03 3.176854684932388847e-07 9.350475870481410185e-08 7.132650590340380227e-08
2.483000000000000000e+03 3.181660463468417805e-07 9.356523467915157913e-08 7.138693303225711673e-08
2.484000000000000000e+03 3.186468823770577520e-07 9.362575690124193989e-08 7.144735879008425482e-08
