# L  T  POL  MV
2.545000000000000000e+03 2.931212232182656829e-07 4.726144256742055284e-08 4.024997856996917103e-08
2.546000000000000000e+03 2.934681522446781325e-07 4.729166354050003449e-08 4.027832761122337544e-08
2.547000000000000000e+03 2.938122130956697137e-07 4.732189526685600431e-08 4.030661741130076154e-08
2.548000000000000000e+03 2.941533419001924371e-07 4.735213766392931898e-08 4.033484705981877474e-08
2.549000000000000000e+03 2.944915353707561098e-07 4.738239064620719821e-08 4.036301685887548098e-08
2.550000000000000000e+03 2.948267341945646441e-07 4.741265413475530339e-08 4.039112600279188806e-08
2.551000000000000000e+03 2.951589400070545373e-07 4.744292804895856417e-08 4.041917489359363570e-08
2.552000000000000000e+03 2.954880929392678157e-07 4.747321232358740341e-08 4.044716272899168990e-08
2.553000000000000000e+03 2.958141979305640851e-07 4.750350689233059614e-08 4.047508998680413893e-08
2.554000000000000000e+03 2.961372028790007300e-07 4.753381170091367909e-08 4.050295603678224822e-08
2.555000000000000000e+03 2.964571086488045665e-07 4.756412668760926519e-08 4.053076127093416279e-08
2.556000000000000000e+03 2.967738711183602445e-07 4.759445180851022371e-08 4.055850522745485958e-08
2.557000000000000000e+03 2.970874938802964409e-07 4.762478701617653553e-08 4.058618836443931101e-08
2.558000000000000000e+03 2.973979312534001914e-07 4.765513227005852324e-08 4.061381018995805843e-08
2.559000000000000000e+03 2.977051921353206730e-07 4.768548754084302351e-08 4.064137127618795237e-08
2.560000000000000000e+03 2.980092353585750770e-07 4.771585279479633380e-08 4.066887122687054899e-08
2.561000000000000000e+03 2.983100733057425535e-07 4.774622801664892499e-08 4.069631069019262972e-08
2.562000000000000000e+03 2.986076645486411285e-07 4.777661318016634706e-08 4.072368926289157571e-08
2.563000000000000000e+03 2.989020278456095653e-07 4.780700827627013396e-08 4.075100771875263734e-08
2.564000000000000000e+03 2.991931265466941537e-07 4.783741330024041958e-08 4.077826576300809750e-08
2.565000000000000000e+03 2.994809768361424055e-07 4.786782824521235925e-08 4.080546411167880208e-08
2.566000000000000000e+03 2.997655487876850946e-07 4.789825312132949012e-08 4.083260261236883978e-08
2.567000000000000000e+03 3.000468659510936447e-07 4.792868792778486113e-08 4.085968212182477947e-08
2.568000000000000000e+03 3.003248994416453231e-07 4.795913268806915758e-08 4.088670251207430270e-08
2.569000000000000000e+03 3.005996702712557889e-07 4.798958741531947668e-08 4.091366458737206944e-08
2.570000000000000000e+03 3.008711587365814246e-07 4.802005214555859443e-08 4.094056840605660042e-08
2.571000000000000000e+03 3.011393896338364112e-07 4.805052689609313432e-08 4.096741484084324584e-08
2.572000000000000000e+03 3.014043420335475472e-07 4.808101171495546945e-08 4.099420392637004163e-08
2.573000000000000000e+03 3.016660468237488893e-07 4.811150663341534968e-08 4.102093665481237237e-08
2.574000000000000000e+03 3.019244878747218362e-07 4.814201170424665327e-08 4.104761314849106007e-08
2.575000000000000000e+03 3.021797002400199083e-07 4.817252697662913881e-08 4.107423448940374162e-08
2.576000000000000000e+03 3.024316677431724152e-07 4.820305251137713820e-08 4.110080079053117876e-08
2.577000000000000000e+03 3.026804289216342345e-07 4.823358836465369377e-08 4.112731319377514381e-08
2.578000000000000000e+03 3.029259760457032388e-07 4.826413461281407439e-08 4.115377198451625682e-08
2.579000000000000000e+03 3.031683508981812214e-07 4.829469132129835812e-08 4.118017836191635259e-08
2.580000000000000000e+03 3.034075438551544276e-07 4.832525857877645527e-08 4.120653257087544004e-08
2.581000000000000000e+03 3.036435996452006829e-07 4.835583646015373930e-08 4.123283586181477701e-08
2.582000000000000000e+03 3.038765129807787004e-07 4.838642506570627846e-08 4.125908855998588980e-08
2.583000000000000000e+03 3.041063349353400801e-07 4.841702448668423070e-08 4.128529204150686687e-08
2.584000000000000000e+03 3.043330632746422471e-07 4.844763482077849989e-08 4.131144667834290304e-08
2.585000000000000000e+03 3.045567533862735427e-07 4.847825617899603600e-08 4.133755393455792290e-08
2.586000000000000000e+03 3.047774092715578941e-07 4.850888866992429896e-08 4.136361429699446255e-08
2.587000000000000000e+03 3.049950832119000047e-07 4.853953240607064515e-08 4.138962915239328377e-08
2.588000000000000000e+03 3.052097834034310179e-07 4.857018751188694543e-08 4.141559907301652271e-08
2.589000000000000000e+03 3.054215691373319582e-07 4.860085411378457552e-08 4.144152557930174650e-08
2.590000000000000000e+03 3.056304488044902956e-07 4.863153234153403867e-08 4.146740923575813255e-08
2.591000000000000000e+03 3.058364823532668312e-07 4.866222233293958167e-08 4.149325156959245738e-08
2.592000000000000000e+03 3.060396867024042208e-07 4.869292423239564558e-08 4.151905331355616827e-08
2.593000000000000000e+03 3.062401235548355292e-07 4.872363818166258427e-08 4.154481601391853144e-08
2.594000000000000000e+03 3.064378115884372131e-07 4.875436433666049553e-08 4.157054043193028458e-08
2.595000000000000000e+03 3.066328177987400402e-07 4.878510285303437671e-08 4.159622821865673512e-08
2.596000000000000000e+03 3.068251635301614474e-07 4.881585389056057542e-08 4.162188017360817251e-08
2.597000000000000000e+03 3.070149192732980894e-07 4.884661761601181232e-08 4.164749801083389772e-08
2.598000000000000000e+03 3.072021055650023266e-07 4.887739420277183404e-08 4.167308250881135304e-08
2.599000000000000000e+03 3.073867993752444203e-07 4.890818382111553144e-08 4.169863549704655127e-08
2.600000000000000000e+03 3.075690219551110587e-07 4.893898666205602729e-08 4.172415776806504895e-08
2.601000000000000000e+03 3.077488547897640553e-07 4.896980289554458631e-08 4.174965122567619041e-08
2.602000000000000000e+03 3.079263270697796816e-07 4.900063272606167868e-08 4.177511681442679026e-08
2.603000000000000000e+03 3.081015171479638014e-07 4.903147633405751604e-08 4.180055636989792054e-08
2.604000000000000000e+03 3.082744554199574605e-07 4.906233392931478965e-08 4.182597084973237887e-08
2.605000000000000000e+03 3.084452270553594626e-07 4.909320570730496698e-08 4.185136221996481306e-08
2.606000000000000000e+03 3.086138610030554979e-07 4.912409188568450613e-08 4.187673140137811147e-08
2.607000000000000000e+03 3.087804464511887417e-07 4.915499266422011906e-08 4.190208043180161320e-08
2.608000000000000000e+03 3.089450160000877174e-07 4.918590826878036740e-08 4.192741029330249618e-08
2.609000000000000000e+03 3.091076587640704320e-07 4.921683890567876020e-08 4.195272301533413480e-08
2.610000000000000000e+03 3.092684130344431419e-07 4.924778481595037442e-08 4.197801968767384594e-08
2.611000000000000000e+03 3.094273691103613228e-07 4.927874620582639148e-08 4.200330235367572784e-08
2.612000000000000000e+03 3.095845656525083760e-07 4.930972332780884833e-08 4.202857210230908751e-08
2.613000000000000000e+03 3.097400976409675666e-07 4.934071639841821941e-08 4.205383106645137217e-08
2.614000000000000000e+03 3.098940051840033498e-07 4.937172567375825149e-08 4.207908035520246720e-08
2.615000000000000000e+03 3.100463829099219193e-07 4.940275138478598387e-08 4.210432208828438568e-08
2.616000000000000000e+03 3.101972757978302591e-07 4.943379378708401969e-08 4.212955745926199370e-08
2.617000000000000000e+03 3.103467827615828305e-07 4.946485312202844610e-08 4.215478866871365333e-08
2.618000000000000000e+03 3.104949416639518576e-07 4.949592964852003182e-08 4.218001675843957727e-08
2.619000000000000000e+03 3.106418575993194794e-07 4.952702361715593597e-08 4.220524404576606175e-08
2.620000000000000000e+03 3.107875760478262733e-07 4.955813529104538399e-08 4.223047171382472395e-08
2.621000000000000000e+03 3.109321993411879169e-07 4.958926493613506903e-08 4.225570202632809577e-08
2.622000000000000000e+03 3.110757732496503313e-07 4.962041281326694754e-08 4.228093616033144471e-08
2.623000000000000000e+03 3.112184033730258263e-07 4.965157919276361063e-08 4.230617643011676442e-08
2.624000000000000000e+03 3.113601364261916887e-07 4.968276435061422702e-08 4.233142403635867734e-08
2.625000000000000000e+03 3.115010768054878760e-07 4.971396855679348224e-08 4.235668125604018054e-08
2.626000000000000000e+03 3.116412756678697255e-07 4.974519208935252101e-08 4.238194936763954533e-08
2.627000000000000000e+03 3.117808409028885560e-07 4.977643522844553847e-08 4.240723071618711353e-08
2.628000000000000000e+03 3.119198195704000154e-07 4.980769825621642342e-08 4.243252648792818880e-08
2.629000000000000000e+03 3.120583216415266083e-07 4.983898146025587692e-08 4.245783906751111369e-08
2.630000000000000000e+03 3.121963996230728997e-07 4.987028512696939580e-08 4.248316974045513412e-08
2.631000000000000000e+03 3.123341619100976185e-07 4.990160954365845909e-08 4.250852084878016400e-08
2.632000000000000000e+03 3.124716604523238834e-07 4.993295500098972828e-08 4.253389366020609081e-08
2.633000000000000000e+03 3.126090001704617446e-07 4.996432179593472156e-08 4.255929044531182640e-08
2.634000000000000000e+03 3.127462433215236696e-07 4.999571022322705632e-08 4.258471266608746752e-08
2.635000000000000000e+03 3.128834901309712922e-07 5.002712057970158065e-08 4.261016249387870092e-08
2.636000000000000000e+03 3.130208017211638252e-07 5.005855316391640469e-08 4.263564135962867622e-08
2.637000000000000000e+03 3.131582855835141208e-07 5.009000827534434812e-08 4.266115157005333809e-08
2.638000000000000000e+03 3.132959971987691627e-07 5.012148622301776507e-08 4.268669444354729943e-08
2.639000000000000000e+03 3.134340470137501881e-07 5.015298730251429497e-08 4.271227232849078502e-08
2.640000000000000000e+03 3.135724917153139817e-07 5.018451182970254266e-08 4.273788656730474879e-08
2.641000000000000000e+03 3.137114405419763115e-07 5.021606009972054408e-08 4.276353947310055178e-08
2.642000000000000000e+03 3.138509504244175311e-07 5.024763242730289901e-08 4.278923237884217726e-08
2.643000000000000000e+03 3.139911307291554392e-07 5.027922912168697664e-08 4.281496760718924458e-08
2.644000000000000000e+03 3.141320354448261728e-07 5.031085049244864170e-08 4.284074640668136098e-08
2.645000000000000000e+03 3.142737773911345735e-07 5.034249684943138824e-08 4.286657116942433896e-08
2.646000000000000000e+03 3.144164123786056619e-07 5.037416850075508429e-08 4.289244316759811137e-08
2.647000000000000000e+03 3.145600487604848092e-07 5.040586575863913146e-08 4.291836470186941795e-08
2.648000000000000000e+03 3.147047462738813700e-07 5.043758893767074582e-08 4.294433712994944110e-08
2.649000000000000000e+03 3.148506115699543186e-07 5.046933835241388307e-08 4.297036268277393904e-08
2.650000000000000000e+03 3.149977032053283376e-07 5.050111431382849289e-08 4.299644269657263057e-08
2.651000000000000000e+03 3.151461234516183579e-07 5.053291713169036623e-08 4.302257930459185899e-08
2.652000000000000000e+03 3.152959341307069696e-07 5.056474712299637568e-08 4.304877389451416095e-08
2.653000000000000000e+03 3.154472415599501678e-07 5.059660460290549115e-08 4.307502868105227114e-08
2.654000000000000000e+03 3.156001028691012192e-07 5.062848987751047201e-08 4.310134493881687536e-08
2.655000000000000000e+03 3.157546256960456719e-07 5.066040327144018929e-08 4.312772490315378899e-08
2.656000000000000000e+03 3.159108623001747433e-07 5.069234508608632981e-08 4.315416972502600532e-08
2.657000000000000000e+03 3.160689242375817419e-07 5.072431563758310281e-08 4.318068171285183317e-08
2.658000000000000000e+03 3.162288611012272839e-07 5.075631523767141568e-08 4.320726196987913303e-08
2.659000000000000000e+03 3.163907803494374735e-07 5.078834419969354457e-08 4.323391270632488652e-08
2.660000000000000000e+03 3.165547358500714492e-07 5.082040283237199498e-08 4.326063510476087495e-08
2.661000000000000000e+03 3.167208337030352260e-07 5.085249144725187737e-08 4.328743132250568785e-08
2.662000000000000000e+03 3.168891229045681552e-07 5.088461035194693111e-08 4.331430241725211268e-08
2.663000000000000000e+03 3.170597086211841133e-07 5.091675985648065137e-08 4.334125053969679421e-08
2.664000000000000000e+03 3.172326440732760244e-07 5.094894026054756210e-08 4.336827682768608965e-08
2.665000000000000000e+03 3.174080306597181047e-07 5.098115187268599207e-08 4.339538333830466016e-08
2.666000000000000000e+03 3.175859199183935074e-07 5.101339499506447644e-08 4.342257114209821747e-08
2.667000000000000000e+03 3.177664112060436464e-07 5.104566993463613504e-08 4.344984225903739699e-08
2.668000000000000000e+03 3.179495555487857498e-07 5.107797698637745875e-08 4.347719773665530245e-08
2.669000000000000000e+03 3.181354507732230529e-07 5.111031645554386193e-08 4.350463953148078750e-08
2.670000000000000000e+03 3.183241476050275504e-07 5.114268863277020266e-08 4.353216866882980443e-08
2.671000000000000000e+03 3.185157393887704651e-07 5.117509382148975538e-08 4.355978701264160531e-08
2.672000000000000000e+03 3.187102765427482939e-07 5.120753230852850259e-08 4.358749559672197352e-08
2.673000000000000000e+03 3.189078562337634577e-07 5.124000438846585540e-08 4.361529631596165821e-08
2.674000000000000000e+03 3.191085223721407378e-07 5.127251034442599102e-08 4.364319005922588383e-08
2.675000000000000000e+03 3.193123699914319305e-07 5.130505047239923260e-08 4.367117867050124727e-08
2.676000000000000000e+03 3.195194428698810580e-07 5.133762504483771794e-08 4.369926301719414104e-08
2.677000000000000000e+03 3.197298352102199740e-07 5.137023435643349367e-08 4.372744490118291752e-08
2.678000000000000000e+03 3.199435866613320675e-07 5.140287867245815444e-08 4.375572510500304137e-08
2.679000000000000000e+03 3.201607907851926433e-07 5.143555828558267334e-08 4.378410539448776173e-08
2.680000000000000000e+03 3.203814880174568316e-07 5.146827345472990147e-08 4.381258653431021320e-08
2.681000000000000000e+03 3.206057680673614180e-07 5.150102446327854947e-08 4.384117021314028676e-08
2.682000000000000000e+03 3.208336679908726504e-07 5.153381157108262895e-08 4.386985709651626684e-08
2.683000000000000000e+03 3.210652755313652232e-07 5.156663504848529805e-08 4.389864883538909818e-08
2.684000000000000000e+03 3.213006288260397123e-07 5.159949515294992379e-08 4.392754609069795423e-08
2.685000000000000000e+03 3.215398108649678160e-07 5.163239215286054323e-08 4.395655040174106638e-08
2.686000000000000000e+03 3.217828598394274996e-07 5.166532628861922184e-08 4.398566241208858871e-08
2.687000000000000000e+03 3.220298559236735827e-07 5.169829783109984341e-08 4.401488357981606184e-08
2.688000000000000000e+03 3.222808338405150309e-07 5.173130701026237034e-08 4.404421445788659827e-08
2.689000000000000000e+03 3.225358717353244214e-07 5.176435408874474023e-08 4.407365645506863387e-08
2.690000000000000000e+03 3.227950024893111676e-07 5.179743929432597769e-08 4.410321005899744160e-08
2.691000000000000000e+03 3.230583053200693205e-07 5.183056287693340423e-08 4.413287667660438844e-08
2.692000000000000000e+03 3.233258087878499723e-07 5.186372505932791023e-08 4.416265670196302322e-08
2.693000000000000000e+03 3.235975858254783811e-07 5.189692608254782186e-08 4.419255139931474042e-08
2.694000000000000000e+03 3.238736653012418228e-07 5.193016615687142408e-08 4.422256112848867839e-08
2.695000000000000000e+03 3.241541229385576874e-07 5.196344552221505525e-08 4.425268719965226534e-08
2.696000000000000000e+03 3.244389808562427013e-07 5.199676437966198125e-08 4.428292982423036445e-08
2.697000000000000000e+03 3.247283090286710366e-07 5.203012295805149354e-08 4.431329016130604374e-08
2.698000000000000000e+03 3.250221320157753395e-07 5.206352145689223697e-08 4.434376847301207832e-08
2.699000000000000000e+03 3.253205167400145395e-07 5.209696009678586938e-08 4.437436581589780751e-08
2.700000000000000000e+03 3.256234816799607819e-07 5.213043905844843178e-08 4.440508231137193779e-08
2.701000000000000000e+03 3.259310944680953467e-07 5.216395855482301450e-08 4.443591901281770521e-08
2.702000000000000000e+03 3.262433703408700766e-07 5.219751876809937676e-08 4.446687596961740853e-08
2.703000000000000000e+03 3.265603732692375853e-07 5.223111989681099026e-08 4.449795413582769976e-08
2.704000000000000000e+03 3.268821158743190767e-07 5.226476211200377084e-08 4.452915347592812653e-08
2.705000000000000000e+03 3.272086600512482853e-07 5.229844560140701366e-08 4.456047487802395930e-08
2.706000000000000000e+03 3.275400160979788275e-07 5.233217052735365661e-08 4.459191825124167200e-08
2.707000000000000000e+03 3.278762378826593152e-07 5.236593707462727894e-08 4.462348431918242013e-08
2.708000000000000000e+03 3.282173367868664315e-07 5.239974539022763624e-08 4.465517297882142749e-08
2.709000000000000000e+03 3.285633651120805668e-07 5.243359564592802727e-08 4.468698490419411528e-08
2.710000000000000000e+03 3.289143368210201462e-07 5.246748798408281423e-08 4.471892002245115678e-08
2.711000000000000000e+03 3.292702930052854728e-07 5.250142256636248909e-08 4.475097876663723306e-08
2.712000000000000000e+03 3.296312453672302715e-07 5.253539952785010603e-08 4.478316099858372759e-08
2.713000000000000000e+03 3.299972344705940771e-07 5.256941901366234728e-08 4.481546711785993085e-08
2.714000000000000000e+03 3.303682679070240290e-07 5.260348115127016722e-08 4.484789689929139824e-08
2.715000000000000000e+03 3.307443837809001351e-07 5.263758608005609971e-08 4.488045066315542199e-08
2.716000000000000000e+03 3.311255873305257099e-07 5.267173391268072806e-08 4.491312813466946488e-08
2.717000000000000000e+03 3.315119144001806530e-07 5.270592477327021912e-08 4.494592956031253759e-08
2.718000000000000000e+03 3.319033618394697009e-07 5.274015877018431992e-08 4.497885449412901966e-08
2.719000000000000000e+03 3.322999663362921046e-07 5.277443601541901054e-08 4.501190317514066353e-08
2.720000000000000000e+03 3.327017260248865913e-07 5.280875660329080085e-08 4.504507515603713203e-08
2.721000000000000000e+03 3.331086676311395799e-07 5.284312064153568414e-08 4.507837047452646584e-08
2.722000000000000000e+03 3.335207884329529875e-07 5.287752821341406099e-08 4.511178863447766482e-08
2.723000000000000000e+03 3.339381126217991225e-07 5.291197941223432648e-08 4.514532963451058142e-08
2.724000000000000000e+03 3.343606332280822070e-07 5.294647430388398396e-08 4.517899288066574819e-08
2.725000000000000000e+03 3.347883744573378375e-07 5.298101297725933978e-08 4.521277833495176544e-08
2.726000000000000000e+03 3.352213204320489316e-07 5.301559549166241465e-08 4.524668523774386127e-08
2.727000000000000000e+03 3.356594969499037231e-07 5.305022192171699650e-08 4.528071355634887338e-08
2.728000000000000000e+03 3.361028825848506513e-07 5.308489231763620431e-08 4.531486241983559415e-08
2.729000000000000000e+03 3.365515001181824517e-07 5.311960674270094975e-08 4.534913171773961807e-08
2.730000000000000000e+03 3.370053203813240042e-07 5.315436523081287948e-08 4.538352041662053733e-08
2.731000000000000000e+03 3.374643672020240462e-07 5.318916783454913512e-08 4.541802842109637388e-08
2.732000000000000000e+03 3.379286087832207561e-07 5.322401457492852822e-08 4.545265462758773985e-08
2.733000000000000000e+03 3.383980653296997211e-07 5.325890549410519528e-08 4.548739887009376013e-08
2.734000000000000000e+03 3.388727018435101575e-07 5.329384060808960085e-08 4.552225997594043851e-08
2.735000000000000000e+03 3.393525300835017756e-07 5.332881994889440227e-08 4.555723762022062053e-08
2.736000000000000000e+03 3.398375084504202690e-07 5.336384351749184778e-08 4.559233048125708989e-08
2.737000000000000000e+03 3.403276498245069257e-07 5.339891132882394929e-08 4.562753825881115690e-08
2.738000000000000000e+03 3.408229076988458706e-07 5.343402337873329704e-08 4.566285953149397857e-08
2.739000000000000000e+03 3.413232845069091864e-07 5.346917966883625490e-08 4.569829377495973507e-08
2.740000000000000000e+03 3.418287384256461915e-07 5.350438018698762108e-08 4.573383967342585134e-08
2.741000000000000000e+03 3.423392718139206653e-07 5.353962492246361439e-08 4.576949671325392382e-08
2.742000000000000000e+03 3.428548280072669273e-07 5.357491384753735905e-08 4.580526327116583225e-08
2.743000000000000000e+03 3.433754131208853446e-07 5.361024694670993222e-08 4.584113891452854033e-08
2.744000000000000000e+03 3.439009656058604943e-07 5.364562417305930852e-08 4.587712192402849030e-08
2.745000000000000000e+03 3.444314828972509337e-07 5.368104550305448254e-08 4.591321170597184556e-08
2.746000000000000000e+03 3.449669041694844011e-07 5.371651088199914874e-08 4.594940656084492655e-08
2.747000000000000000e+03 3.455072222281521983e-07 5.375202027769597676e-08 4.598570580636893453e-08
2.748000000000000000e+03 3.460523711657434663e-07 5.378757361849908180e-08 4.602210765725155379e-08
2.749000000000000000e+03 3.466023366294965662e-07 5.382317085621193844e-08 4.605861129139135852e-08
2.750000000000000000e+03 3.471570546996674260e-07 5.385881191961998694e-08 4.609521498293532604e-08
2.751000000000000000e+03 3.477165057707574918e-07 5.389449674815189462e-08 4.613191781180969999e-08
2.752000000000000000e+03 3.482806159611449083e-07 5.393022525772593675e-08 4.616871787813922686e-08
2.753000000000000000e+03 3.488493638380351503e-07 5.396599736921881356e-08 4.620561422861208117e-08
2.754000000000000000e+03 3.494226723106637524e-07 5.400181299517707980e-08 4.624260492197659474e-08
2.755000000000000000e+03 3.500005140605465462e-07 5.403767204888590954e-08 4.627968891043823509e-08
2.756000000000000000e+03 3.505828081360909060e-07 5.407357442933837082e-08 4.631686419099438887e-08
2.757000000000000000e+03 3.511695223173154831e-07 5.410952003283214051e-08 4.635412963495855287e-08
2.758000000000000000e+03 3.517605719137268140e-07 5.414550875467708299e-08 4.639148319302907449e-08
2.759000000000000000e+03 3.523559170741058261e-07 5.418154048463817984e-08 4.642892361173271707e-08
2.760000000000000000e+03 3.529554691884870988e-07 5.421761510438838925e-08 4.646644878846225132e-08
2.761000000000000000e+03 3.535591825987999313e-07 5.425373248751742077e-08 4.650405737447356941e-08
2.762000000000000000e+03 3.541669676670520087e-07 5.428989251197807048e-08 4.654174727798855314e-08
2.763000000000000000e+03 3.547787734957575319e-07 5.432609503842506737e-08 4.657951706977220069e-08
2.764000000000000000e+03 3.553945018229301253e-07 5.436233993825355125e-08 4.661736452619089254e-08
2.765000000000000000e+03 3.560140995261646007e-07 5.439862706010193066e-08 4.665528820025408252e-08
2.766000000000000000e+03 3.566374625589066973e-07 5.443495626818194356e-08 4.669328579152490107e-08
2.767000000000000000e+03 3.572645342450556779e-07 5.447132739970109696e-08 4.673135581116453047e-08
2.768000000000000000e+03 3.578952050347207462e-07 5.450774031147056886e-08 4.676949588893311521e-08
2.769000000000000000e+03 3.585294086671727982e-07 5.454419482960591691e-08 4.680770438923342680e-08
2.770000000000000000e+03 3.591670332271145636e-07 5.458069080346851212e-08 4.684597892989882999e-08
2.771000000000000000e+03 3.598080116420062683e-07 5.461722804842857128e-08 4.688431788840505721e-08
2.772000000000000000e+03 3.604522253756265009e-07 5.465380640637028207e-08 4.692271880229990527e-08
2.773000000000000000e+03 3.610995980526447869e-07 5.469042568219588401e-08 4.696117990811205658e-08
2.774000000000000000e+03 3.617500088119929372e-07 5.472708571040451612e-08 4.699969873918466287e-08
2.775000000000000000e+03 3.624033835809266999e-07 5.476378629276098141e-08 4.703827361227292699e-08
2.776000000000000000e+03 3.630595887707759053e-07 5.480052724931598236e-08 4.707690186567355185e-08
2.777000000000000000e+03 3.637185489797869959e-07 5.483730837538972473e-08 4.711558182818220778e-08
2.778000000000000000e+03 3.643801251565393264e-07 5.487412948022601467e-08 4.715431078027643389e-08
2.779000000000000000e+03 3.650442391871021298e-07 5.491099035200824950e-08 4.719308703888120356e-08
2.780000000000000000e+03 3.657107463654605873e-07 5.494789079733570586e-08 4.723190782939686349e-08
2.781000000000000000e+03 3.663795626858715636e-07 5.498483059002420971e-08 4.727077139755399730e-08
2.782000000000000000e+03 3.670505406178067152e-07 5.502180953084244007e-08 4.730967496478128698e-08
2.783000000000000000e+03 3.677235885412247832e-07 5.505882739691871066e-08 4.734861668759773490e-08
2.784000000000000000e+03 3.683985576504153681e-07 5.509588397578230423e-08 4.738759380753263764e-08
2.785000000000000000e+03 3.690753507405943505e-07 5.513297903452386982e-08 4.742660442268933067e-08
2.786000000000000000e+03 3.697538159762284548e-07 5.517011235084751828e-08 4.746564576376062105e-08
2.787000000000000000e+03 3.704338508720483237e-07 5.520728369112075088e-08 4.750471588474849149e-08
2.788000000000000000e+03 3.711152967872991117e-07 5.524449283129455188e-08 4.754381194676531439e-08
2.789000000000000000e+03 3.717980462159880413e-07 5.528173952681307244e-08 4.758293195701581902e-08
2.790000000000000000e+03 3.724819386583332765e-07 5.531902354161411968e-08 4.762207308913386068e-08
2.791000000000000000e+03 3.731668583228808432e-07 5.535634463023451366e-08 4.766123325432678805e-08
2.792000000000000000e+03 3.738526382059412543e-07 5.539370255479784928e-08 4.770040956588979976e-08
2.793000000000000000e+03 3.745391652871014528e-07 5.543109706586860691e-08 4.773960003122146987e-08
2.794000000000000000e+03 3.752262644623333524e-07 5.546852792108379353e-08 4.777880167416001441e-08
2.795000000000000000e+03 3.759138153996976467e-07 5.550599485943859074e-08 4.781801241684418562e-08
2.796000000000000000e+03 3.766016392714914638e-07 5.554349763348299693e-08 4.785722927079430228e-08
2.797000000000000000e+03 3.772896137024348258e-07 5.558103598824375652e-08 4.789645017852057005e-08
2.798000000000000000e+03 3.779775556694425623e-07 5.561860966410202862e-08 4.793567212627661268e-08
2.799000000000000000e+03 3.786653395136236485e-07 5.565621839873980921e-08 4.797489304376397563e-08
2.800000000000000000e+03 3.793527777008522996e-07 5.569386193094465758e-08 4.801410989148995524e-08
2.801000000000000000e+03 3.800397412984192039e-07 5.573154000037670265e-08 4.805332059731918028e-08
2.802000000000000000e+03 3.807260384762084572e-07 5.576925234175214721e-08 4.809252210019207211e-08
2.803000000000000000e+03 3.814115396796068230e-07 5.580699868639734168e-08 4.813171235997575907e-08
2.804000000000000000e+03 3.820960519172922478e-07 5.584477877171986986e-08 4.817088835002062823e-08
2.805000000000000000e+03 3.827794408542360862e-07 5.588259232353713872e-08 4.821004799390679073e-08
2.806000000000000000e+03 3.834615139896937863e-07 5.592043907118518964e-08 4.824918831898223625e-08
2.807000000000000000e+03 3.841421333675949935e-07 5.595831874990560420e-08 4.828830724045972714e-08
2.808000000000000000e+03 3.848210957078114117e-07 5.599623107659454058e-08 4.832740164506460343e-08
2.809000000000000000e+03 3.854982690477867650e-07 5.603417578906754144e-08 4.836646959933758906e-08
2.810000000000000000e+03 3.861734467058959001e-07 5.607215261022010741e-08 4.840550798317140630e-08
2.811000000000000000e+03 3.868464921540843258e-07 5.611016126452181090e-08 4.844451482061937486e-08
2.812000000000000000e+03 3.875171888074869729e-07 5.614820147500302272e-08 4.848348687599210459e-08
2.813000000000000000e+03 3.881854065917554234e-07 5.618627297362203943e-08 4.852242232842485401e-08
2.814000000000000000e+03 3.888509283333699029e-07 5.622437547522014376e-08 4.856131797030905600e-08
2.815000000000000000e+03 3.895136138559314275e-07 5.626250871347761057e-08 4.860017185298775762e-08
2.816000000000000000e+03 3.901732591525191570e-07 5.630067240542658655e-08 4.863898103414656514e-08
2.817000000000000000e+03 3.908297128252248934e-07 5.633886628542838087e-08 4.867774341782518149e-08
2.818000000000000000e+03 3.914827604427301077e-07 5.637709006983366914e-08 4.871645592689939969e-08
2.819000000000000000e+03 3.921322595692788202e-07 5.641534348616938918e-08 4.875511664409866235e-08
2.820000000000000000e+03 3.927779908255317721e-07 5.645362625674848151e-08 4.879372245260118035e-08
2.821000000000000000e+03 3.934198114824980655e-07 5.649193811275082603e-08 4.883227146699272976e-08
2.822000000000000000e+03 3.940574984162853527e-07 5.653027877874764573e-08 4.887076054563459429e-08
2.823000000000000000e+03 3.946909117497233324e-07 5.656864798684640101e-08 4.890918787708695484e-08
2.824000000000000000e+03 3.953198287633298730e-07 5.660704546302339032e-08 4.894755036256744841e-08
2.825000000000000000e+03 3.959441077323894791e-07 5.664547093977633126e-08 4.898584618713427758e-08
2.826000000000000000e+03 3.965635249653779261e-07 5.668392414413166445e-08 4.902407226328301863e-08
2.827000000000000000e+03 3.971779354569158170e-07 5.672240480884267320e-08 4.906222674463103684e-08
2.828000000000000000e+03 3.977871172493728934e-07 5.676091266888675085e-08 4.910030660612689841e-08
2.829000000000000000e+03 3.983909300909483044e-07 5.679944745730650863e-08 4.913831009578200184e-08
2.830000000000000000e+03 3.989891498707644659e-07 5.683800891345763994e-08 4.917623417857059083e-08
2.831000000000000000e+03 3.995816351372707256e-07 5.687659677788233941e-08 4.921407710435956898e-08
2.832000000000000000e+03 4.001681611882319120e-07 5.691521078608380269e-08 4.925183584313739666e-08
2.833000000000000000e+03 4.007485895076849220e-07 5.695385068988681576e-08 4.928950871072136639e-08
2.834000000000000000e+03 4.013227013140004079e-07 5.699251622417368587e-08 4.932709278692977081e-08
2.835000000000000000e+03 4.018903571794154273e-07 5.703120714035801085e-08 4.936458638031906324e-08
